Ticker,StartYear,Strategy,StartDate,EndDate,FinalReturn,CAGR,MaxDrawdown,Volatility,Trades,InvestedPct
SPXU,2001,A,2001-01-02,2026-07-24,-0.9999664772888875,-0.33180772821160964,-0.9999794517626952,0.4363570139129509,1708,0.40594367512058505
SPXU,2001,B,2001-01-02,2026-07-24,-0.8577410114022629,-0.07347093125740933,-0.9774676830847834,0.3707589084122413,1709,0.594211918468959
SPXU,2001,C,2001-01-02,2026-07-24,-0.9999952310930221,-0.3809004366789066,-0.9999982236785908,0.5725797074797526,0,1.0
SPXU,2007,A,2007-01-03,2026-07-24,-0.999819192021633,-0.35643880080641177,-0.9998445825783816,0.4492131305611197,1304,0.3932926829268293
SPXU,2007,B,2007-01-03,2026-07-24,-0.8626418226816318,-0.09654006106607604,-0.9774676830847833,0.3801670276849403,1305,0.6069105691056911
SPXU,2007,C,2007-01-03,2026-07-24,-0.9999751645456469,-0.4185682382763176,-0.9999896236900488,0.5884181876917975,0,1.0
SPXU,2008,A,2008-01-02,2026-07-24,-0.9997410154358986,-0.3592036661145619,-0.9998142963963891,0.4535580444933715,1238,0.39194688370100667
SPXU,2008,B,2008-01-02,2026-07-24,-0.8731208604779497,-0.10528674519576886,-0.9774676830847834,0.3834140920540155,1239,0.6082672949239666
SPXU,2008,C,2008-01-02,2026-07-24,-0.9999671402613574,-0.4266710264427409,-0.9999896236900488,0.5938133831409962,0,1.0
SPXU,2010,A,2010-01-04,2026-07-24,-0.9981017460297118,-0.315216684664657,-0.9983229977022874,0.38765904935687806,1102,0.38472622478386165
SPXU,2010,B,2010-01-04,2026-07-24,-0.9573265772934246,-0.17352142552353889,-0.97023328713249,0.3366410545445766,1101,0.6155139289145053
SPXU,2010,C,2010-01-04,2026-07-24,-0.9999189950059214,-0.4340412617163808,-0.9999366980057655,0.5131102280706752,0,1.0
SPXU,2018,A,2018-01-02,2026-07-24,-0.9668544735841844,-0.32846714623321893,-0.9792855834311489,0.4351460932059965,562,0.38447233844723383
SPXU,2018,B,2018-01-02,2026-07-24,-0.8516513687269932,-0.19990856631595244,-0.8656094354841922,0.3750238446421696,561,0.6159925615992562
SPXU,2018,C,2018-01-02,2026-07-24,-0.9950829065233905,-0.4627123162637964,-0.9962162775008849,0.5741288051972956,0,1.0
SPXU,2022,A,2022-01-03,2026-07-24,-0.8060331515370893,-0.3024725252445096,-0.853420037811903,0.39392758097662856,308,0.4094488188976378
SPXU,2022,B,2022-01-03,2026-07-24,-0.5033767440120418,-0.1424934401478022,-0.7774952209717185,0.3492695631644754,307,0.5914260717410323
SPXU,2022,C,2022-01-03,2026-07-24,-0.9036715521626265,-0.4018656147200288,-0.950872158195,0.5262680022571753,0,1.0
SPXU,2023,A,2023-01-03,2026-07-24,-0.7073928165194676,-0.2923548166373915,-0.7127391648872792,0.3434465110618653,232,0.3778026905829596
SPXU,2023,B,2023-01-03,2026-07-24,-0.7514367100101703,-0.32410486244417847,-0.777495220971719,0.29695141835975697,231,0.6233183856502242
SPXU,2023,C,2023-01-03,2026-07-24,-0.9272685957994211,-0.5217060614504152,-0.9323179717513874,0.4531486559730181,0,1.0
KO,2000,A,2000-01-03,2026-07-24,0.029733801005715543,0.001104015828897742,-0.46474468134234304,0.13884667907907183,1787,0.5434945351100464
KO,2000,B,2000-01-03,2026-07-24,4.902370789687369,0.06914280490889801,-0.3576469951524116,0.1489460825252817,1786,0.4566551879023806
KO,2000,C,2000-01-03,2026-07-24,5.077870708209841,0.07032315548886925,-0.42068250390087514,0.20360908016526114,0,1.0
KO,2001,A,2001-01-02,2026-07-24,-0.09851711975141342,-0.004050230854698134,-0.4647446813423418,0.12899057175313733,1731,0.5439551890462113
KO,2001,B,2001-01-02,2026-07-24,5.169519884763843,0.07380007951064127,-0.3446225220719228,0.13919505830023862,1732,0.4562004045433328
KO,2001,C,2001-01-02,2026-07-24,4.561716555467795,0.0694509412968296,-0.4059509958245725,0.18976584499755927,0,1.0
KO,2007,A,2007-01-03,2026-07-24,-0.0500364586520754,-0.002621717380743127,-0.4457186949477365,0.12627463413887802,1329,0.5546747967479675
KO,2007,B,2007-01-03,2026-07-24,5.4529360907489295,0.10004870025242374,-0.344622522071923,0.13803516451957845,1330,0.44552845528455287
KO,2007,C,2007-01-03,2026-07-24,5.130054020859727,0.0971646834553086,-0.4059509958245717,0.18706820780917627,0,1.0
KO,2008,A,2008-01-02,2026-07-24,-0.10616208648876124,-0.006029595861656412,-0.43486766086351514,0.1271587336925766,1253,0.5536517455557936
KO,2008,B,2008-01-02,2026-07-24,4.317322512296525,0.09422299671509204,-0.3446225220719228,0.1403067754195345,1252,0.4465624330691797
KO,2008,C,2008-01-02,2026-07-24,3.752824459857486,0.08762527426236977,-0.4059509958245715,0.18935074632248589,0,1.0
KO,2010,A,2010-01-04,2026-07-24,0.19216649228881355,0.010677078610082713,-0.28862966063242046,0.12045806243997349,1105,0.5590778097982709
KO,2010,B,2010-01-04,2026-07-24,3.0099530404702053,0.0875338493743445,-0.3446225220719228,0.12230480626204739,1104,0.44116234390009607
KO,2010,C,2010-01-04,2026-07-24,3.7805316505002233,0.09914553377524005,-0.3698752658197142,0.17162630177927282,0,1.0
KO,2018,A,2018-01-02,2026-07-24,0.30352976982115654,0.0314669977873967,-0.19168382160298092,0.13354949087243456,557,0.5620641562064156
KO,2018,B,2018-01-02,2026-07-24,0.8015517134673427,0.07122325013611874,-0.344622522071923,0.14014462035826283,556,0.4384007438400744
KO,2018,C,2018-01-02,2026-07-24,1.3483762903769976,0.10493142977796,-0.3698752658197144,0.19352242052383659,0,1.0
KO,2022,A,2022-01-03,2026-07-24,-0.014895506418583504,-0.003290731645834044,-0.19168382160297948,0.12097139542974915,305,0.5336832895888014
KO,2022,B,2022-01-03,2026-07-24,0.607737716790836,0.10992006573689994,-0.13802565772322706,0.11425399018082665,306,0.4671916010498688
KO,2022,C,2022-01-03,2026-07-24,0.5837896493109753,0.10626761665223272,-0.17274688692619233,0.16638658810743104,0,1.0
KO,2023,A,2023-01-03,2026-07-24,-0.009921050845509094,-0.0028017371859880846,-0.14583611176752798,0.11311958896482996,241,0.523542600896861
KO,2023,B,2023-01-03,2026-07-24,0.46360692650220225,0.11313932130550652,-0.13802565772322706,0.10855635915405791,240,0.47757847533632286
KO,2023,C,2023-01-03,2026-07-24,0.44908640776653397,0.11002059747581927,-0.1726647697883198,0.1567715052967858,0,1.0
BRK.B,2000,A,2000-01-03,2026-07-24,1.9924432182101284,0.04214088001345018,-0.5506612204877195,0.14605886114375052,1776,0.5282227878424914
BRK.B,2000,B,2000-01-03,2026-07-24,3.685361814568191,0.059886095449058985,-0.4780026167320365,0.16131952933024588,1777,0.4719269351699356
BRK.B,2000,C,2000-01-03,2026-07-24,13.020679186865308,0.10455062822530214,-0.5386158407959585,0.2175495465181745,0,1.0
BRK.B,2001,A,2001-01-02,2026-07-24,1.0850039552538306,0.029169753250523955,-0.5506612204877187,0.1388820886237085,1710,0.5279290493231679
BRK.B,2001,B,2001-01-02,2026-07-24,3.9227715833428647,0.06435609037167667,-0.47800261673203637,0.15560379696997576,1711,0.4722265442663762
BRK.B,2001,C,2001-01-02,2026-07-24,9.263998222081057,0.09540309489851095,-0.5386158407959587,0.20851386164183028,0,1.0
BRK.B,2007,A,2007-01-03,2026-07-24,0.40870202019845325,0.017678922729760238,-0.5506612204877188,0.1423904669921542,1328,0.5280487804878049
BRK.B,2007,B,2007-01-03,2026-07-24,3.822091759155966,0.0837807647062716,-0.47800261673203637,0.16312738484063066,1327,0.47215447154471546
BRK.B,2007,C,2007-01-03,2026-07-24,5.7928904027053845,0.10294084110151469,-0.5386158407959584,0.216483179077515,0,1.0
BRK.B,2008,A,2008-01-02,2026-07-24,0.12593206968998083,0.006412140488428308,-0.5506612204877176,0.1436020695745943,1262,0.5290212036838724
BRK.B,2008,B,2008-01-02,2026-07-24,3.77278566375678,0.08787093828232906,-0.4403258125961519,0.16590240131218942,1261,0.47119297494110085
BRK.B,2008,C,2008-01-02,2026-07-24,4.3738324405803475,0.09484651957187373,-0.5203336889978699,0.21939039954023085,0,1.0
BRK.B,2010,A,2010-01-04,2026-07-24,0.1556950455630235,0.008781489589119618,-0.5506612204877199,0.12980014558966915,1134,0.5369836695485111
BRK.B,2010,B,2010-01-04,2026-07-24,5.467126234938718,0.11939836363145173,-0.19774550516881473,0.14252777999502542,1135,0.46325648414985593
BRK.B,2010,C,2010-01-04,2026-07-24,6.474025748749356,0.129228348707759,-0.29569944625055755,0.1927314629780767,0,1.0
BRK.B,2018,A,2018-01-02,2026-07-24,0.6540710265646601,0.0605828730160507,-0.3296057722668094,0.1368151079018854,540,0.5337052533705253
BRK.B,2018,B,2018-01-02,2026-07-24,0.5171854745889961,0.04992868323002653,-0.19774550516881506,0.15179737097971263,539,0.46675964667596465
BRK.B,2018,C,2018-01-02,2026-07-24,1.5095325354424052,0.11353637932206007,-0.295699446250558,0.204274425789816,0,1.0
BRK.B,2022,A,2022-01-03,2026-07-24,0.34675841111170236,0.06756987167696282,-0.19413340700897563,0.11979642385837695,276,0.531933508311461
BRK.B,2022,B,2022-01-03,2026-07-24,0.2217734570510379,0.044975340710933454,-0.1851254307093868,0.12633748698498184,277,0.4689413823272091
BRK.B,2022,C,2022-01-03,2026-07-24,0.6454336797565108,0.11558419038836232,-0.2657896747833375,0.17401764989625682,0,1.0
BRK.B,2023,A,2023-01-03,2026-07-24,0.3224318376827433,0.08181692663512607,-0.1941334070089753,0.10740046977655207,216,0.5336322869955157
BRK.B,2023,B,2023-01-03,2026-07-24,0.20763279946342728,0.054522926855486986,-0.13557829749282302,0.11418445637897809,217,0.4674887892376682
BRK.B,2023,C,2023-01-03,2026-07-24,0.5970120622403743,0.14080075179708063,-0.14948129189685566,0.15662883487370538,0,1.0
